0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.060286,0.939699,0.000005,0.000005
0.000005,0.09445,0.905535,0.000005,0.000005
0.000005,0.000005,0.999978,0.000005,0.000005
0.000006,0.000006,0.999977,0.000006,0.000006
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.000005,0.999978,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.041624,0.958362,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.99998,0.000005,0.000005
0.000006,0.052909,0.947074,0.000006,0.000006
0.000006,0.000006,0.999977,0.000006,0.000006
0.000005,0.000005,0.793181,0.000005,0.206805
0.000005,0.019523,0.980463,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.000005,0.99998,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.025689,0.974297,0.000005,0.000005
0.000007,0.058643,0.941337,0.000007,0.000007
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.120384,0.8796,0.000005,0.000005
0.000007,0.045196,0.954784,0.000007,0.000007
0.000005,0.057554,0.942431,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.99998,0.000005,0.000005
0.000006,0.147536,0.852447,0.000006,0.000006
0.000006,0.000006,0.999977,0.000006,0.000006
0.000005,0.000005,0.999978,0.000005,0.000005
0.000006,0.000006,0.999977,0.000006,0.000006
0.000006,0.000006,0.999976,0.000006,0.000006
0.000005,0.000005,0.829602,0.000005,0.170383
0.000005,0.000005,0.99998,0.000005,0.000005
0.000005,0.000005,0.826477,0.000005,0.173508
0.000005,0.076912,0.923073,0.000005,0.000005
0.000005,0.000005,0.998665,0.00132,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.000005,0.350069,0.017874,0.632048
0.000005,0.000005,0.790918,0.000005,0.209067
0.000005,0.000005,0.999978,0.000005,0.000005
0.000006,0.000006,0.999977,0.000006,0.000006
0.000007,0.000007,0.999971,0.000007,0.000007
0.000005,0.000005,0.999979,0.000005,0.000005
0.000005,0.072196,0.927788,0.000005,0.000005
0.000005,0.091026,0.90896,0.000005,0.000005
0.000006,0.000006,0.999977,0.000006,0.000006
0.000005,0.000005,0.999978,0.000005,0.000005
0.000005,0.000005,0.999978,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000006,0.027284,0.9727,0.000006,0.000006
0.066633,0.000005,0.933353,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.023896,0.000005,0.97609,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.089432,0.000005,0.910554,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.065148,0.000005,0.934837,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.052398,0.000005,0.947586,0.000005,0.000005
0.000005,0.000005,0.748836,0.000005,0.25115
0.005309,0.000005,0.657809,0.000005,0.336873
0.165229,0.000005,0.834757,0.000005,0.000005
0.074448,0.000005,0.887016,0.000005,0.038526
0.000005,0.000005,0.987533,0.000005,0.012453
0.054309,0.000005,0.885945,0.000005,0.059736
0.018035,0.000005,0.90185,0.000005,0.080105
0.000005,0.000005,0.751921,0.000005,0.248064
0.130528,0.000005,0.575273,0.000005,0.29419
0.206415,0.000005,0.687818,0.000005,0.105757
0.000005,0.000005,0.999981,0.000005,0.000005
0.081242,0.000005,0.918744,0.000005,0.000005
0.000005,0.000005,0.790894,0.000005,0.209092
0.000005,0.000005,0.99998,0.000005,0.000005
0.113673,0.000005,0.712863,0.000005,0.173454
0.037134,0.000005,0.871252,0.000005,0.091604
0.122509,0.000005,0.63905,0.000005,0.238431
0.000005,0.000005,0.564963,0.000005,0.435023
0.162455,0.000005,0.735975,0.000005,0.101561
0.000005,0.000005,0.605332,0.000005,0.394653
0.000005,0.000005,0.499187,0.000005,0.500799
0.028446,0.000005,0.65118,0.000005,0.320364
0.000005,0.000005,0.878854,0.000005,0.121132
0.111677,0.000005,0.822668,0.000005,0.065646
0.000005,0.000005,0.684998,0.000005,0.314988
0.000005,0.000005,0.718609,0.000005,0.281377
0.045177,0.000005,0.650278,0.000005,0.304536
0.047089,0.000005,0.952897,0.000005,0.000005
0.000005,0.000005,0.968925,0.000005,0.03106
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.958848,0.000005,0.041137
0.000005,0.000005,0.000005,0.000005,0.999981
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.924144,0.000005,0.075841
0.000005,0.000005,0.905982,0.000005,0.094004
0.000005,0.000005,0.959603,0.000005,0.040383
0.039304,0.000005,0.787003,0.000005,0.173684
0.000005,0.000005,0.972999,0.000005,0.026986
0.000005,0.000005,0.906289,0.000005,0.093697
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.972019,0.000005,0.027967
0.000005,0.000005,0.767115,0.000005,0.232871
0.000005,0.000005,0.743843,0.000005,0.256142
0.103739,0.000005,0.896246,0.000005,0.000005
0.04917,0.000005,0.950815,0.000005,0.000005
0.006803,0.000005,0.838492,0.000005,0.154696
0.000005,0.000005,0.492658,0.000005,0.507328
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.909692,0.000005,0.090294
0.000005,0.000005,0.934123,0.000005,0.065863
0.026889,0.000005,0.973096,0.000005,0.000005
0.150157,0.000005,0.849828,0.000005,0.000005
0.000005,0.000005,0.109283,0.000005,0.890702
0.000005,0.000005,0.795845,0.000005,0.204141
0.000005,0.000005,0.374905,0.000005,0.625081
0.063794,0.000005,0.6457,0.000005,0.290496
0.000005,0.000005,0.889882,0.000005,0.110103
0.02987,0.000005,0.844125,0.000005,0.125996
0.064406,0.000005,0.677053,0.000005,0.258531
0.000005,0.000005,0.103219,0.000005,0.896767
0.000005,0.000005,0.887118,0.000005,0.112868
0.000005,0.000005,0.968555,0.000005,0.03143
0.000005,0.000005,0.913652,0.000005,0.086334
0.000005,0.000005,0.919546,0.000005,0.080439
0.000005,0.000005,0.785028,0.000005,0.214958
0.000005,0.000005,0.754368,0.000005,0.245617
0.026682,0.000005,0.862958,0.000005,0.11035
0.000005,0.000005,0.914603,0.000005,0.085383
0.000005,0.000005,0.551701,0.000005,0.448284
0.000005,0.000005,0.93431,0.000005,0.065676
0.06139,0.000005,0.938596,0.000005,0.000005
0.000005,0.000005,0.884613,0.000005,0.115373
0.000005,0.000005,0.703803,0.000005,0.296183
0.000005,0.000005,0.702481,0.000005,0.297505
0.000005,0.000005,0.984225,0.000005,0.01576
0.000005,0.000005,0.720473,0.000005,0.279512
0.000005,0.000005,0.677468,0.000005,0.322518
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.099942,0.000005,0.900044
0.062161,0.000005,0.937825,0.000005,0.000005
0.000005,0.000005,0.779561,0.000005,0.220424
0.000005,0.000005,0.27819,0.000005,0.721795
0.000005,0.000005,0.89041,0.000005,0.109576
0.000005,0.000005,0.657829,0.000005,0.342157
0.000005,0.000005,0.497981,0.000005,0.502005
0.012435,0.000005,0.85915,0.000005,0.128405
0.000005,0.000005,0.882499,0.000005,0.117487
0.000005,0.000005,0.549038,0.000005,0.450947
0.000005,0.000005,0.687978,0.000005,0.312008
0.115452,0.000005,0.236974,0.000005,0.647564
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.91069,0.000005,0.089295
0.000005,0.000005,0.99998,0.000005,0.000005
0.000005,0.000005,0.697321,0.000005,0.302665
0.000005,0.000005,0.940012,0.000005,0.059973
0.041484,0.000005,0.876997,0.000005,0.081509
0.000005,0.000005,0.347734,0.000005,0.652251
0.000005,0.000005,0.626098,0.000005,0.373888
0.000005,0.000005,0.88906,0.000005,0.110925
0.000005,0.000005,0.999981,0.000005,0.000005
0.003976,0.000005,0.969946,0.000005,0.026068
0.000005,0.000005,0.917173,0.000005,0.082813
0.000005,0.000005,0.974366,0.000005,0.02562
0.000005,0.000005,0.703437,0.000005,0.296549
0.000005,0.000005,0.950074,0.000005,0.049911
0.000005,0.000005,0.556386,0.000005,0.4436
0.000005,0.000005,0.18373,0.000005,0.816256
0.000005,0.000005,0.796264,0.000005,0.203721
0.000005,0.000005,0.770491,0.000005,0.229495
0.000005,0.000005,0.747361,0.000005,0.252624
0.000005,0.000005,0.292557,0.000005,0.707429
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.874034,0.000005,0.125951
0.000005,0.000005,0.999981,0.000005,0.000005
0.058625,0.000005,0.94136,0.000005,0.000005
0.000005,0.000005,0.951674,0.000005,0.048312
0.080265,0.000005,0.850776,0.000005,0.068949
0.000005,0.000005,0.610961,0.000005,0.389024
0.000005,0.000005,0.957607,0.000005,0.042379
0.000005,0.000005,0.746886,0.000005,0.2531
0.000005,0.000005,0.876239,0.000005,0.123746
0.000005,0.000005,0.986365,0.000005,0.013621
0.000005,0.000005,0.729003,0.000005,0.270982
0.000005,0.000005,0.920798,0.000005,0.079187
0.000005,0.000005,0.894116,0.000005,0.10587
0.000005,0.000005,0.949669,0.000005,0.050316
0.019104,0.000005,0.85092,0.000005,0.129966
0.000005,0.000005,0.823061,0.000005,0.176925
0.000005,0.000005,0.882213,0.000005,0.117773
0.000005,0.000005,0.821664,0.000005,0.178322
0.000005,0.000005,0.872187,0.000005,0.127799
0.000005,0.000005,0.722361,0.000005,0.277625
0.000005,0.000005,0.730298,0.000005,0.269688
0.000005,0.000005,0.778948,0.000005,0.221037
0.000005,0.000005,0.869628,0.000005,0.130358
0.000005,0.000005,0.902733,0.000005,0.097252
0.022757,0.000005,0.905114,0.000005,0.07212
0.000005,0.000005,0.687477,0.000005,0.312509
0.000005,0.000005,0.739614,0.000005,0.260371
0.000005,0.058174,0.941812,0.000005,0.000005
0.000005,0.017917,0.982068,0.000005,0.000005
0.026136,0.011376,0.962471,0.000008,0.000008
0.000005,0.003353,0.996632,0.000005,0.000005
0.000008,0.000008,0.999969,0.000008,0.000008
0.000007,0.024609,0.975371,0.000007,0.000007
0.014047,0.026117,0.959826,0.000005,0.000005
0.000005,0.036144,0.963841,0.000005,0.000005
0.000005,0.000005,0.99998,0.000005,0.000005
0.000006,0.000006,0.999976,0.000006,0.000006
0.000005,0.024434,0.975551,0.000005,0.000005
0.231955,0.013406,0.754629,0.000005,0.000005
0.000005,0.000005,0.988325,0.000005,0.011661
0.030189,0.000005,0.969796,0.000005,0.000005
0.023362,0.000005,0.976623,0.000005,0.000005
0.000007,0.033322,0.966657,0.000007,0.000007
0.006692,0.035627,0.957671,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000006,0.000006,0.990352,0.003888,0.005748
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.950009,0.000005,0.049977
0.000005,0.000005,0.99998,0.000005,0.000005
0.000006,0.000006,0.999975,0.000006,0.000006
0.002872,0.000005,0.97161,0.025508,0.000005
0.000005,0.000005,0.942898,0.000005,0.057087
0.000005,0.000005,0.985849,0.000005,0.014137
0.000005,0.000005,0.830302,0.000005,0.169684
0.000005,0.000005,0.99998,0.000005,0.000005
0.000005,0.001227,0.973965,0.000005,0.024797
0.000005,0.000005,0.851483,0.013835,0.134672
0.000005,0.000005,0.951868,0.000005,0.048117
0.000005,0.000005,0.882051,0.000005,0.117934
0.000006,0.000006,0.989215,0.000006,0.010767
0.000005,0.000005,0.815555,0.000005,0.184431
0.000005,0.000005,0.99998,0.000005,0.000005
0.000005,0.000005,0.893323,0.000005,0.106661
0.000005,0.000005,0.843796,0.000005,0.15619
0.000006,0.000006,0.892834,0.000006,0.107148
0.000005,0.000005,0.99998,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.99998,0.000005,0.000005
0.000005,0.000005,0.999979,0.000005,0.000005
0.000009,0.000009,0.999965,0.000009,0.000009
0.000005,0.000005,0.870172,0.000005,0.129813
0.000005,0.000005,0.901492,0.000005,0.098493
0.000006,0.000006,0.999978,0.000006,0.000006
0.000005,0.000005,0.000005,0.000005,0.999981
0.060643,0.453834,0.000005,0.000005,0.485513
0.101341,0.000006,0.000006,0.000006,0.898641
0.000005,0.000005,0.000005,0.000005,0.999981
0.070725,0.000005,0.000005,0.007836,0.921429
0.000005,0.000005,0.000005,0.000005,0.999981
0.000005,0.000005,0.000005,0.000005,0.999981
0.083268,0.000005,0.000005,0.000005,0.916718
0.000005,0.000005,0.000005,0.000005,0.99998
0.000005,0.000005,0.000005,0.000005,0.99998
0.000005,0.000005,0.000005,0.000005,0.99998
0.000005,0.000005,0.000005,0.000005,0.99998
0.000005,0.000005,0.000005,0.000005,0.999981
0.000005,0.000005,0.000005,0.000005,0.999978
0.000008,0.000008,0.000008,0.000008,0.999967
0.000006,0.000006,0.000006,0.000006,0.999978
0.000005,0.000005,0.000005,0.000005,0.999979
0.000005,0.000005,0.000005,0.000005,0.99998
0.000007,0.000007,0.000007,0.000007,0.999971
0.151911,0.000005,0.000005,0.000005,0.848075
0.000005,0.000005,0.000005,0.000005,0.999979
0.000005,0.000005,0.000005,0.000005,0.999981
0.000006,0.000005,0.000006,0.000005,0.999978
0.000005,0.000005,0.000005,0.000005,0.99998
0.000005,0.000005,0.000005,0.000005,0.999979
0.000005,0.000005,0.000005,0.000005,0.999978
0.999981,0.000005,0.000005,0.000005,0.000005
0.394257,0.017017,0.588715,0.000005,0.000005
0.974647,0.025338,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.936119,0.000005,0.063867,0.000005,0.000005
0.954478,0.045506,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999975,0.000006,0.000006,0.000006,0.000006
0.99998,0.000005,0.000005,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.648264,0.095362,0.000005,0.000005,0.256365
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999979,0.000005,0.000005,0.000005,0.000005
0.578543,0.10545,0.000005,0.000005,0.315997
0.639231,0.088634,0.04318,0.000006,0.22895
0.623645,0.09925,0.000009,0.000009,0.277088
0.612807,0.102774,0.054794,0.000006,0.22962
0.959571,0.000005,0.000005,0.000005,0.040414
0.748562,0.181541,0.000005,0.000005,0.069886
0.99998,0.000005,0.000005,0.000005,0.000005
0.99998,0.000005,0.000005,0.000005,0.000005
0.999711,0.000008,0.000008,0.000008,0.000266
0.999977,0.000006,0.000006,0.000006,0.000006
0.99998,0.000005,0.000005,0.000005,0.000005
0.99997,0.000007,0.000007,0.000007,0.000007
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999978,0.000005,0.000005,0.000005,0.000005
0.999978,0.000006,0.000006,0.000006,0.000006
0.713531,0.143516,0.000005,0.000005,0.142943
0.748409,0.075487,0.000005,0.000005,0.176094
0.662049,0.121342,0.000005,0.000005,0.216599
0.999977,0.000006,0.000006,0.000006,0.000006
0.99998,0.000005,0.000005,0.000005,0.000005
0.498417,0.000005,0.501568,0.000005,0.000005
0.081812,0.000005,0.182322,0.000005,0.735857
0.092152,0.000005,0.200185,0.000005,0.707653
0.089687,0.000005,0.133196,0.000005,0.777107
0.000005,0.000005,0.000005,0.999979,0.000005
0.000005,0.004116,0.738802,0.000005,0.257072
0.095942,0.000006,0.132366,0.000006,0.771681
0.035501,0.000005,0.158265,0.000005,0.806224
0.092043,0.000005,0.183049,0.000005,0.724898
0.999981,0.000005,0.000005,0.000005,0.000005
0.166439,0.000005,0.833546,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.249608,0.000005,0.750378,0.000005,0.000005
0.256091,0.000005,0.743895,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.215874,0.000005,0.784112,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.971561,0.000005,0.028425,0.000005,0.000005
0.995792,0.000005,0.004193,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.999981,0.000005,0.000005,0.000005,0.000005
0.550544,0.000005,0.449442,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.000005,0.000005,0.999981,0.000005,0.000005
0.235211,0.000005,0.764775,0.000005,0.000005
0.126431,0.000005,0.873554,0.000005,0.000005
0.035469,0.000005,0.964517,0.000005,0.000005
